297.49 610.08
274.1 124.08
323.66 617.83
294.25 76.71
48.08 358.78
335.54 323.87
729.95 371.33
834.31 317.37
821.61 61.11
535.61 814.27
157.35 844.82
785.95 309.48
505.22 753.35
630.6 568.54
994.05 8.83
123.55 927.76
178.63 765.87
413.97 926.27
262.15 6.8
369.6 613.62
429.21 705.43
293.65 553.44
433.34 313.9
1.5 644.62
12.72 470.37
612.19 200.99
381.6 227.37
46.86 340.48
513.39 289.46
493.98 853.34
565.64 394.64
907.99 244.3
866.16 866.41
882.1 198.11
927.65 940.3
683.09 966.62
592.01 825.68
729.18 102.65
634.22 427.19
988.97 791.19
110.67 837.63
757.06 70.14
149.84 439.37
904.47 539.95
834.73 362.15
121.55 978.6
205.51 276.76
112.67 576.58
128.2 194.36
772.35 233.81
330.01 792.76
952.86 780.73
647.47 976.7
870.98 747.89
293.96 344.09
522.68 27.25
319.65 384.67
544.32 172.0
140.2 449.07
777.41 125.54
618.85 868.92
536.12 264.07
414.74 791.49
217.61 381.06
204.11 955.94
797.78 574.91
819.83 965.78
931.44 980.73
154.8 408.52
565.16 20.23
63.9 309.7
388.92 576.05
619.72 265.72
166.72 530.76
121.59 447.04
775.65 937.91
476.92 536.73
244.93 993.95
247.84 512.15
321.76 930.39
754.38 868.51
168.33 543.38
131.96 124.45
87.73 422.12
588.96 765.82
453.65 43.17
842.03 724.13
102.25 532.66
398.15 122.94
587.15 171.72
347.81 224.54
308.54 626.44
107.22 690.77
132.88 611.56
79.06 906.93
353.68 829.92
42.05 242.13
231.55 936.72
452.6 947.47
56.59 918.4
456.06 252.19
374.16 762.14
615.84 290.82
843.31 514.74
66.15 854.8
743.98 114.23
93.25 383.51
768.87 822.9
227.47 462.53
925.46 969.18
73.16 291.75
537.37 95.54
346.68 410.39
969.54 289.57
53.37 111.88
92.62 763.68
428.18 799.1
320.82 48.67
382.29 983.28
51.78 966.19
269.82 123.6
180.17 87.42
345.03 395.4
5.47 753.83
936.71 711.11
638.22 241.85
43.84 642.23
486.31 669.9
987.11 320.89
710.74 495.5
524.86 389.35
706.71 448.51
955.77 223.54
960.55 547.22
228.91 910.78
228.62 483.45
608.47 570.47
603.19 0.65
90.64 161.86
31.41 241.78
906.07 574.58
444.38 433.74
371.82 892.89
233.29 843.29
40.6 459.77
361.64 27.71
375.22 131.11
897.46 631.28
195.59 859.12
7.99 648.05
232.54 599.99
686.28 205.14
707.16 860.38
722.12 591.42
251.82 494.58
327.74 994.78
334.37 700.4
396.12 723.07
181.48 120.17
705.14 335.96
284.78 738.56
440.53 896.31
126.77 794.91
874.44 212.54
420.73 630.34
576.81 2.01
368.84 222.1
191.09 844.39
223.91 337.74
90.81 521.06
701.64 559.32
999.28 686.07
195.95 205.28
694.04 111.02
344.92 276.02
432.03 976.03
594.55 493.04
827.06 59.68
707.6 338.23
920.13 37.21
653.91 150.73
181.23 531.27
815.92 894.35
282.03 685.19
548.68 160.49
40.35 951.71
320.13 587.87
526.59 595.84
699.62 422.42
761.8 954.72
411.07 552.49
752.1 280.01
819.19 159.2
143.26 660.49
462.43 769.63
434.67 640.38
556.59 438.49
874.11 179.52
2.14 842.76
492.48 423.33
801.16 217.92
81.72 365.72
432.74 713.99
40.32 702.04
702.21 499.95
830.92 296.77
41.09 518.78
56.56 221.0
744.24 225.83
13.69 367.15
166.99 122.0
971.17 549.59
0.22 88.35
312.68 523.14
379.74 952.47
366.5 112.78
654.59 55.7
357.54 636.92
606.27 112.77
809.35 631.91
139.7 97.96
547.7 549.59
496.62 84.67
895.08 861.72
584.04 732.43
583.15 789.99
859.05 43.55
561.07 187.34
417.49 102.88
650.89 430.57
146.14 778.68
214.76 824.67
821.87 344.93
677.1 66.58
971.46 341.02
867.05 650.02
559.83 940.0
827.83 307.3
455.05 771.19
468.41 100.51
144.54 32.77
250.47 928.39
536.96 807.39
570.15 893.9
73.58 910.43
836.97 325.99
107.86 599.08
863.05 818.42
223.9 987.28
94.12 194.27
971.34 493.72
189.14 71.34
836.59 931.07
965.96 817.31
173.95 629.06
332.85 625.54
986.25 820.98
517.43 206.02
512.23 219.74
417.96 893.54
888.51 31.17
83.29 732.21
475.81 608.92
669.06 727.03
968.12 403.13
475.54 375.25
728.97 639.87
635.55 208.85
985.82 128.09
217.4 616.06
156.81 790.27
952.75 25.93
956.28 436.84
659.7 199.07
420.37 878.38
49.99 875.24
860.67 28.68
719.35 114.76
428.05 690.22
682.39 366.8
464.15 836.29
276.77 45.44
286.96 685.13
322.12 644.08
663.57 100.09
730.29 253.33
818.02 641.27
268.12 179.8
66.94 790.79
982.26 416.3
120.76 34.62
196.17 45.09
339.61 749.3
336.9 788.86
836.1 169.67
100.72 833.52
68.89 946.52
778.11 890.9
112.74 967.33
63.3 765.65
860.36 939.1
38.97 972.27
670.07 89.25
522.35 638.67
19.76 279.13
617.34 932.43
329.05 604.44
305.78 444.39
499.44 958.39
862.11 490.65
48.38 961.05
462.1 207.72
906.75 408.54
64.64 907.1
577.32 904.93
724.23 358.6
256.07 750.13
949.61 975.63
696.36 654.6
365.14 488.42
372.03 191.96
701.79 278.99
193.83 497.02
935.95 898.54
464.42 849.18
932.61 607.55
884.18 238.74
45.15 742.93
575.46 803.8
941.4 990.35
212.39 885.12
422.69 42.07
123.09 214.85
521.49 375.91
807.57 266.12
165.73 408.73
665.75 291.84
627.37 713.69
494.95 66.46
131.57 406.15
672.5 991.95
256.44 758.21
186.11 889.52
839.79 201.89
415.64 328.2
179.98 954.55
664.88 170.01
608.08 328.31
798.67 744.31
558.02 556.69
770.47 879.65
653.26 537.82
223.51 157.99
314.59 695.13
408.1 302.66
381.7 476.39
505.37 86.81
59.4 68.56
613.61 182.4
630.67 250.74
762.19 106.85
944.29 580.27
778.43 189.86
771.83 739.57
747.81 297.2
398.79 335.14
186.87 119.96
770.86 697.05
675.95 504.7
398.88 907.45
104.01 98.81
413.87 757.95
470.27 836.45
448.12 9.01
975.82 286.94
618.35 678.61
968.45 406.06
975.05 950.94
139.81 225.33
128.06 854.11
430.41 256.76
764.14 469.7
407.49 145.49
799.66 142.56
19.04 650.29
123.33 817.42
469.89 596.9
757.96 462.72
17.94 750.58
271.05 199.0
807.84 245.85
924.1 432.51
595.8 966.21
192.32 41.42
455.34 131.19
402.86 284.95
990.95 805.5
380.6 503.01
548.9 895.53
36.25 142.38
742.95 288.94
364.07 319.37
550.98 606.76
368.23 459.74
623.09 764.29
710.31 423.88
372.27 941.78
82.15 126.96
616.19 625.0
460.75 939.89
75.19 827.4
273.98 937.93
509.28 460.22
422.66 320.69
192.01 137.36
852.64 963.84
209.86 584.5
434.32 772.59
179.57 196.13
646.68 739.53
578.03 399.48
25.24 376.49
127.39 598.51
952.17 896.91
140.41 621.2
287.46 619.78
200.38 811.31
160.91 31.81
777.56 525.79
381.12 22.29
728.1 93.24
583.72 20.03
465.16 572.18
399.4 546.35
249.26 601.98
172.14 704.62
826.66 615.4
722.86 299.64
30.52 100.76
104.38 335.1
334.16 530.45
42.7 390.95
308.52 280.95
213.53 782.98
666.98 156.48
265.52 342.79
948.01 929.88
247.05 473.5
166.3 380.8
804.3 859.1
833.94 347.23
671.19 719.37
871.86 468.66
597.64 525.21
350.82 514.0
190.36 95.23
977.8 515.99
3.99 535.56
166.11 500.37
305.11 565.82
464.31 554.43
472.85 650.76
750.76 806.76
494.0 7.41
668.66 186.43
970.44 944.94
892.49 208.71
901.03 174.77
840.63 683.0
573.12 253.69
822.71 935.68
798.73 160.14
235.55 408.5
829.21 779.92
461.56 907.89
476.63 385.68
597.01 981.45
125.7 869.1
998.18 481.4
345.99 464.19
188.59 919.53
876.78 789.45
228.62 943.58
821.92 37.96
620.87 705.82
887.34 6.82
723.14 386.43
367.7 830.48
317.16 843.22
652.46 970.86
77.47 177.76
586.29 916.17
809.36 115.24
589.25 848.65
788.08 875.87
565.4 507.87
109.21 105.4
829.21 893.38
120.78 585.49
677.07 941.1
550.24 151.39
942.06 120.88
941.57 194.54
942.34 958.38
102.89 777.23
825.63 924.62
430.35 988.26
489.33 283.88
849.37 64.53
331.87 777.67
802.67 616.71
727.77 630.14
24.79 502.27
531.86 712.24
343.58 698.44
994.82 162.91
729.52 958.47
483.47 233.15
29.86 564.8
575.92 544.81
451.23 166.85
87.5 932.78
685.93 224.87
332.01 896.33
679.84 391.25
904.62 614.83
103.93 814.04
966.6 667.09
365.22 585.74
892.78 309.66
324.77 87.82
514.92 363.29
814.88 45.82
732.84 687.6
285.5 658.51
429.98 913.66
938.73 829.21
764.53 499.52
373.12 674.68
281.0 976.25
129.51 318.62
616.12 929.82
739.97 928.52
775.37 499.12
608.91 886.52
874.79 88.4
898.26 511.13
386.18 155.53
160.78 914.88
846.01 506.06
39.56 412.47
180.49 977.74
876.81 545.17
969.43 946.43
542.82 25.88
659.02 22.47
103.15 368.6
900.54 157.99
874.7 732.47
399.01 532.96
817.98 233.3
220.77 252.73
461.65 781.59
739.92 118.24
660.15 833.94
229.13 195.17
963.57 790.39
888.22 747.04
189.78 705.96
676.22 440.61
297.23 533.85
896.46 653.44
490.8 490.52
676.63 300.58
703.03 246.46
698.32 517.81
565.59 630.25
809.7 59.49
551.77 663.08
423.94 280.84
742.91 282.95
289.02 435.5
940.5 512.26
471.88 580.7
27.96 921.46
15.92 399.94
377.36 171.3
937.26 580.76
138.93 939.61
85.44 644.83
574.27 37.6
294.21 120.07
324.75 455.74
480.17 989.03
855.78 930.2
839.84 912.59
141.29 621.14
893.71 630.89
424.67 826.71
233.33 385.78
116.2 315.15
68.39 845.74
429.71 40.72
281.97 578.45
687.41 587.78
268.42 70.99
367.58 128.77
705.34 365.1
452.84 378.25
235.54 76.35
580.53 973.1
798.85 883.08
190.91 266.79
217.61 646.43
997.92 242.53
112.91 566.55
765.64 781.86
418.27 586.08
979.15 27.29
712.66 618.1
154.2 50.93
870.39 280.47
675.82 451.2
597.62 732.49
825.25 692.7
792.44 914.61
375.16 745.6
199.03 340.65
405.36 643.61
267.95 628.15
940.66 389.04
675.26 959.5
174.11 175.97
285.45 177.75
19.37 334.76
152.96 586.74
143.61 754.55
250.87 757.03
580.5 786.72
122.35 449.82
184.92 613.72
956.06 376.28
748.45 667.69
796.05 388.33
919.37 538.21
425.69 381.14
85.98 606.18
721.92 923.88
281.53 843.11
567.51 161.1
607.4 24.6
96.46 766.3
980.48 394.68
865.45 136.14
917.85 247.99
842.85 241.6
384.37 808.95
899.6 253.66
292.83 507.52
833.73 911.26
66.96 171.93
621.66 405.11
684.78 57.36
418.25 57.39
738.89 847.93
583.08 739.14
147.18 408.47
719.87 138.21
505.77 904.8
155.3 831.3
823.16 670.54
73.89 324.19
587.25 357.06
62.5 732.32
792.04 924.47
84.02 392.06
366.64 273.62
211.24 771.4
882.17 542.6
91.82 778.26
188.04 205.07
860.98 682.7
84.39 843.78
840.55 596.76
645.35 430.11
475.48 558.59
506.95 873.93
881.83 668.32
446.2 685.3
774.29 782.94
385.9 409.94
444.83 46.34
551.62 713.71
365.42 999.44
302.07 313.6
207.32 731.24
273.92 405.68
304.47 672.87
233.98 215.3
11.64 120.26
316.53 75.55
213.63 843.65
299.5 630.94
583.57 5.55
148.62 46.99
780.43 937.1
829.46 68.48
953.3 480.08
796.98 533.97
40.86 90.01
928.21 85.46
196.27 290.67
966.43 858.24
57.06 443.47
370.94 205.22
470.03 408.89
323.15 825.87
744.98 799.57
512.9 734.01
561.58 602.99
751.14 523.49
570.56 425.69
820.16 367.86
894.47 198.6
120.21 360.68
768.92 899.57
87.3 168.1
480.82 406.41
124.42 691.93
99.05 181.37
744.07 268.96
965.75 257.11
726.9 599.69
110.88 453.8
666.6 322.52
483.03 161.46
90.89 16.28
887.62 982.94
902.72 524.34
737.99 333.71
359.28 688.66
391.44 355.04
500.23 930.81
820.43 786.75
935.71 476.15
665.32 20.33
950.11 790.04
249.49 684.75
312.12 302.36
392.97 579.82
338.0 715.1
762.28 224.25
169.63 479.27
955.38 941.96
545.18 781.77
828.87 513.13
980.37 313.35
146.02 871.16
598.45 308.74
517.72 711.71
771.15 445.76
505.82 100.98
998.24 431.81
16.86 427.19
538.3 912.45
521.49 228.05
18.77 745.88
235.92 619.86
65.0 893.24
971.45 369.66
984.2 118.43
751.47 393.84
21.64 41.62
308.55 829.15
567.35 411.46
411.74 777.38
615.17 378.73
234.6 701.85
655.03 14.54
114.96 222.95
361.92 262.53
227.85 674.51
236.93 878.59
675.1 640.74
313.55 654.38
626.88 422.22
803.03 862.05
667.15 987.97
125.53 312.82
568.63 890.89
852.55 6.35
154.54 739.07
862.17 541.57
322.1 835.91
765.21 971.38
617.82 884.17
787.03 345.38
781.43 308.39
284.78 370.98
128.91 118.47
981.69 46.8
430.26 47.95
33.01 343.56
326.7 576.8
373.39 978.98
710.06 889.18
110.3 949.51
139.69 208.22
